sensor_id,timestamp,flow_rate_m3s,velocity_ms,status
FR001,2025-05-26T04:09:21.151813,20.1,1.01,normal
FR001,2025-05-26T04:39:21.151813,17.33,0.87,normal
FR001,2025-05-26T05:09:21.151813,13.87,0.69,normal
FR001,2025-05-26T05:39:21.151813,15.58,0.78,normal
FR001,2025-05-26T06:09:21.151813,16.62,0.83,normal
FR001,2025-05-26T06:39:21.151813,46.38,2.32,flood
FR001,2025-05-26T07:09:21.151813,17.18,0.86,normal
FR001,2025-05-26T07:39:21.151813,20.74,1.04,normal
FR001,2025-05-26T08:09:21.151813,18.91,0.95,normal
FR001,2025-05-26T08:39:21.151813,15.96,0.8,normal
FR001,2025-05-26T09:09:21.151813,17.43,0.87,normal
FR001,2025-05-26T09:39:21.151813,17.79,0.89,normal
FR001,2025-05-26T10:09:21.151813,19.89,0.99,normal
FR001,2025-05-26T10:39:21.151813,17.47,0.87,normal
FR001,2025-05-26T11:09:21.151813,21.28,1.06,normal
FR001,2025-05-26T11:39:21.151813,18.5,0.93,normal
FR001,2025-05-26T12:09:21.151813,16.81,0.84,normal
FR001,2025-05-26T12:39:21.151813,19.12,0.96,normal
FR001,2025-05-26T13:09:21.151813,18.57,0.93,normal
FR001,2025-05-26T13:39:21.151813,21.18,1.06,normal
FR001,2025-05-26T14:09:21.151813,18.11,0.91,normal
FR001,2025-05-26T14:39:21.151813,18.3,0.91,normal
FR001,2025-05-26T15:09:21.151813,17.91,0.9,normal
FR001,2025-05-26T15:39:21.151813,19.18,0.96,normal
FR001,2025-05-26T16:09:21.151813,18.47,0.92,normal
FR001,2025-05-26T16:39:21.151813,18.58,0.93,normal
FR001,2025-05-26T17:09:21.151813,19.67,0.98,normal
FR001,2025-05-26T17:39:21.151813,15.07,0.75,normal
FR001,2025-05-26T18:09:21.151813,16.79,0.84,normal
FR001,2025-05-26T18:39:21.151813,16.98,0.85,normal
FR001,2025-05-26T19:09:21.151813,14.57,0.73,normal
FR001,2025-05-26T19:39:21.151813,18.96,0.95,normal
FR001,2025-05-26T20:09:21.151813,17.68,0.88,normal
FR001,2025-05-26T20:39:21.151813,16.41,0.82,normal
FR001,2025-05-26T21:09:21.151813,18.61,0.93,normal
FR001,2025-05-26T21:39:21.151813,17.11,0.86,normal
FR001,2025-05-26T22:09:21.151813,19.18,0.96,normal
FR001,2025-05-26T22:39:21.151813,15.02,0.75,normal
FR001,2025-05-26T23:09:21.151813,20.26,1.01,normal
FR001,2025-05-26T23:39:21.151813,21.38,1.07,normal
FR001,2025-05-27T00:09:21.151813,17.93,0.9,normal
FR001,2025-05-27T00:39:21.151813,14.72,0.74,normal
FR001,2025-05-27T01:09:21.151813,19.23,0.96,normal
FR001,2025-05-27T01:39:21.151813,18.08,0.9,normal
FR001,2025-05-27T02:09:21.151813,20.34,1.02,normal
FR001,2025-05-27T02:39:21.151813,18.68,0.93,normal
FR001,2025-05-27T03:09:21.151813,20.98,1.05,normal
FR001,2025-05-27T03:39:21.151813,18.85,0.94,normal
FR001,2025-05-27T04:09:21.151813,13.06,0.65,normal
FR001,2025-05-27T04:39:21.151813,13.63,0.68,normal
FR001,2025-05-27T05:09:21.151813,19.65,0.98,normal
FR001,2025-05-27T05:39:21.151813,19.66,0.98,normal
FR001,2025-05-27T06:09:21.151813,18.4,0.92,normal
FR001,2025-05-27T06:39:21.151813,14.97,0.75,normal
FR001,2025-05-27T07:09:21.151813,20.91,1.05,normal
FR001,2025-05-27T07:39:21.151813,16.07,0.8,normal
FR001,2025-05-27T08:09:21.151813,17.44,0.87,normal
FR001,2025-05-27T08:39:21.151813,18.52,0.93,normal
FR001,2025-05-27T09:09:21.151813,19.24,0.96,normal
FR001,2025-05-27T09:39:21.151813,17.82,0.89,normal
FR001,2025-05-27T10:09:21.151813,17.53,0.88,normal
FR001,2025-05-27T10:39:21.151813,15.51,0.78,normal
FR001,2025-05-27T11:09:21.151813,17.23,0.86,normal
FR001,2025-05-27T11:39:21.151813,17.41,0.87,normal
FR001,2025-05-27T12:09:21.151813,18.95,0.95,normal
FR001,2025-05-27T12:39:21.151813,19.41,0.97,normal
FR001,2025-05-27T13:09:21.151813,22.27,1.11,normal
FR001,2025-05-27T13:39:21.151813,19.25,0.96,normal
FR001,2025-05-27T14:09:21.151813,15.74,0.79,normal
FR001,2025-05-27T14:39:21.151813,17.35,0.87,normal
FR001,2025-05-27T15:09:21.151813,18.62,0.93,normal
FR001,2025-05-27T15:39:21.151813,17.38,0.87,normal
FR001,2025-05-27T16:09:21.151813,20.04,1.0,normal
FR001,2025-05-27T16:39:21.151813,15.57,0.78,normal
FR001,2025-05-27T17:09:21.151813,20.38,1.02,normal
FR001,2025-05-27T17:39:21.151813,16.13,0.81,normal
FR001,2025-05-27T18:09:21.151813,22.4,1.12,normal
FR001,2025-05-27T18:39:21.151813,14.87,0.74,normal
FR001,2025-05-27T19:09:21.151813,18.21,0.91,normal
FR001,2025-05-27T19:39:21.151813,19.31,0.97,normal
FR001,2025-05-27T20:09:21.151813,17.5,0.87,normal
FR001,2025-05-27T20:39:21.151813,17.42,0.87,normal
FR001,2025-05-27T21:09:21.151813,18.04,0.9,normal
FR001,2025-05-27T21:39:21.151813,21.78,1.09,normal
FR001,2025-05-27T22:09:21.151813,21.14,1.06,normal
FR001,2025-05-27T22:39:21.151813,18.69,0.93,normal
FR001,2025-05-27T23:09:21.151813,19.38,0.97,normal
FR001,2025-05-27T23:39:21.151813,19.1,0.95,normal
FR001,2025-05-28T00:09:21.151813,16.74,0.84,normal
FR001,2025-05-28T00:39:21.151813,17.36,0.87,normal
FR001,2025-05-28T01:09:21.151813,18.66,0.93,normal
FR002,2025-04-28T01:39:21.228460,15.41,0.77,normal
FR002,2025-04-28T02:09:21.228460,18.53,0.93,normal
FR002,2025-04-28T02:39:21.228460,23.06,1.15,normal
FR002,2025-04-28T03:09:21.228460,19.44,0.97,normal
FR002,2025-04-28T03:39:21.228460,17.72,0.89,normal
FR002,2025-04-28T04:09:21.228460,19.22,0.96,normal
FR002,2025-04-28T04:39:21.228460,17.87,0.89,normal
FR002,2025-04-28T05:09:21.228460,16.23,0.81,normal
FR002,2025-04-28T05:39:21.228460,19.07,0.95,normal
FR002,2025-04-28T06:09:21.228460,16.77,0.84,normal
FR002,2025-04-28T06:39:21.228460,19.96,1.0,normal
FR002,2025-04-28T07:09:21.228460,16.94,0.85,normal
FR002,2025-04-28T07:39:21.228460,16.79,0.84,normal
FR002,2025-04-28T08:09:21.228460,17.88,0.89,normal
FR002,2025-04-28T08:39:21.228460,19.37,0.97,normal
FR002,2025-04-28T09:09:21.228460,18.03,0.9,normal
FR002,2025-04-28T09:39:21.228460,20.83,1.04,normal
FR002,2025-04-28T10:09:21.228460,23.09,1.15,normal
FR002,2025-04-28T10:39:21.228460,24.81,1.24,normal
FR002,2025-04-28T11:09:21.228460,18.39,0.92,normal
FR002,2025-04-28T11:39:21.228460,19.13,0.96,normal
FR002,2025-04-28T12:09:21.228460,20.87,1.04,normal
FR002,2025-04-28T12:39:21.228460,18.36,0.92,normal
FR002,2025-04-28T13:09:21.228460,19.31,0.97,normal
FR002,2025-04-28T13:39:21.228460,20.42,1.02,normal
FR002,2025-04-28T14:09:21.228460,23.07,1.15,normal
FR002,2025-04-28T14:39:21.228460,19.43,0.97,normal
FR002,2025-04-28T15:09:21.228460,20.19,1.01,normal
FR002,2025-04-28T15:39:21.228460,19.04,0.95,normal
FR002,2025-04-28T16:09:21.228460,20.14,1.01,normal
FR002,2025-04-28T16:39:21.228460,22.24,1.11,normal
FR002,2025-04-28T17:09:21.228460,19.05,0.95,normal
FR002,2025-04-28T17:39:21.228460,17.76,0.89,normal
FR002,2025-04-28T18:09:21.228460,19.89,0.99,normal
FR002,2025-04-28T18:39:21.228460,19.97,1.0,normal
FR002,2025-04-28T19:09:21.228460,21.62,1.08,normal
FR002,2025-04-28T19:39:21.228460,20.65,1.03,normal
FR002,2025-04-28T20:09:21.228460,16.33,0.82,normal
FR002,2025-04-28T20:39:21.228460,19.28,0.96,normal
FR002,2025-04-28T21:09:21.228460,30.32,1.52,high
FR002,2025-04-28T21:39:21.228460,19.68,0.98,normal
FR002,2025-04-28T22:09:21.228460,15.22,0.76,normal
FR002,2025-04-28T22:39:21.228460,17.35,0.87,normal
FR002,2025-04-28T23:09:21.228460,24.23,1.21,normal
FR002,2025-04-28T23:39:21.228460,21.33,1.07,normal
FR002,2025-04-29T00:09:21.228460,19.54,0.98,normal
FR002,2025-04-29T00:39:21.228460,18.0,0.9,normal
FR002,2025-04-29T01:09:21.228460,17.62,0.88,normal
FR002,2025-04-29T01:39:21.228460,16.83,0.84,normal
FR002,2025-04-29T02:09:21.228460,18.39,0.92,normal
FR002,2025-04-29T02:39:21.228460,18.63,0.93,normal
FR002,2025-04-29T03:09:21.228460,18.5,0.93,normal
FR002,2025-04-29T03:39:21.228460,20.48,1.02,normal
FR002,2025-04-29T04:09:21.228460,21.47,1.07,normal
FR002,2025-04-29T04:39:21.228460,19.12,0.96,normal
FR002,2025-04-29T05:09:21.228460,19.76,0.99,normal
FR002,2025-04-29T05:39:21.228460,21.19,1.06,normal
FR002,2025-04-29T06:09:21.228460,18.6,0.93,normal
FR002,2025-04-29T06:39:21.228460,17.11,0.86,normal
FR002,2025-04-29T07:09:21.228460,20.83,1.04,normal
FR002,2025-04-29T07:39:21.228460,18.71,0.94,normal
FR002,2025-04-29T08:09:21.228460,21.08,1.05,normal
FR002,2025-04-29T08:39:21.228460,40.02,2.0,flood
FR002,2025-04-29T09:09:21.228460,20.34,1.02,normal
FR002,2025-04-29T09:39:21.228460,18.51,0.93,normal
FR002,2025-04-29T10:09:21.228460,19.64,0.98,normal
FR002,2025-04-29T10:39:21.228460,19.97,1.0,normal
FR002,2025-04-29T11:09:21.228460,20.23,1.01,normal
FR002,2025-04-29T11:39:21.228460,19.18,0.96,normal
FR002,2025-04-29T12:09:21.228460,21.05,1.05,normal
FR002,2025-04-29T12:39:21.228460,19.07,0.95,normal
FR002,2025-04-29T13:09:21.228460,21.12,1.06,normal
FR002,2025-04-29T13:39:21.228460,18.63,0.93,normal
FR002,2025-04-29T14:09:21.228460,16.3,0.81,normal
FR002,2025-04-29T14:39:21.228460,16.16,0.81,normal
FR002,2025-04-29T15:09:21.228460,18.71,0.94,normal
FR002,2025-04-29T15:39:21.228460,22.78,1.14,normal
FR002,2025-04-29T16:09:21.228460,16.95,0.85,normal
FR002,2025-04-29T16:39:21.228460,23.57,1.18,normal
FR002,2025-04-29T17:09:21.228460,21.33,1.07,normal
FR002,2025-04-29T17:39:21.228460,17.03,0.85,normal
FR002,2025-04-29T18:09:21.228460,19.32,0.97,normal
FR002,2025-04-29T18:39:21.228460,19.85,0.99,normal
FR002,2025-04-29T19:09:21.228460,23.75,1.19,normal
FR002,2025-04-29T19:39:21.228460,24.13,1.21,normal
FR002,2025-04-29T20:09:21.228460,15.69,0.78,normal
FR002,2025-04-29T20:39:21.228460,16.65,0.83,normal
FR002,2025-04-29T21:09:21.228460,20.16,1.01,normal
FR002,2025-04-29T21:39:21.228460,21.24,1.06,normal
FR002,2025-04-29T22:09:21.228460,17.42,0.87,normal
FR002,2025-04-29T22:39:21.228460,22.52,1.13,normal
FR002,2025-04-29T23:09:21.228460,20.15,1.01,normal
FR002,2025-04-29T23:39:21.228460,21.37,1.07,normal
FR002,2025-04-30T00:09:21.228460,16.51,0.83,normal
FR002,2025-04-30T00:39:21.228460,21.66,1.08,normal
FR002,2025-04-30T01:09:21.228460,21.8,1.09,normal
FR002,2025-04-30T01:39:21.228460,19.91,1.0,normal
FR002,2025-04-30T02:09:21.228460,16.55,0.83,normal
FR002,2025-04-30T02:39:21.228460,19.04,0.95,normal
FR002,2025-04-30T03:09:21.228460,15.48,0.77,normal
FR002,2025-04-30T03:39:21.228460,20.22,1.01,normal
FR002,2025-04-30T04:09:21.228460,21.39,1.07,normal
FR002,2025-04-30T04:39:21.228460,20.54,1.03,normal
FR002,2025-04-30T05:09:21.228460,19.17,0.96,normal
FR002,2025-04-30T05:39:21.228460,19.59,0.98,normal
FR002,2025-04-30T06:09:21.228460,15.69,0.78,normal
FR002,2025-04-30T06:39:21.228460,20.47,1.02,normal
FR002,2025-04-30T07:09:21.228460,18.58,0.93,normal
FR002,2025-04-30T07:39:21.228460,20.89,1.04,normal
FR002,2025-04-30T08:09:21.228460,19.05,0.95,normal
FR002,2025-04-30T08:39:21.228460,20.29,1.01,normal
FR002,2025-04-30T09:09:21.228460,19.73,0.99,normal
FR002,2025-04-30T09:39:21.228460,22.53,1.13,normal
FR002,2025-04-30T10:09:21.228460,17.3,0.87,normal
FR002,2025-04-30T10:39:21.228460,20.61,1.03,normal
FR002,2025-04-30T11:09:21.228460,16.82,0.84,normal
FR002,2025-04-30T11:39:21.228460,15.85,0.79,normal
FR002,2025-04-30T12:09:21.228460,20.22,1.01,normal
FR002,2025-04-30T12:39:21.228460,17.9,0.89,normal
FR002,2025-04-30T13:09:21.228460,21.04,1.05,normal
FR002,2025-04-30T13:39:21.228460,17.82,0.89,normal
FR002,2025-04-30T14:09:21.228460,23.64,1.18,normal
FR002,2025-04-30T14:39:21.228460,39.4,1.97,high
FR002,2025-04-30T15:09:21.228460,19.36,0.97,normal
FR002,2025-04-30T15:39:21.228460,18.94,0.95,normal
FR002,2025-04-30T16:09:21.228460,19.31,0.97,normal
FR002,2025-04-30T16:39:21.228460,21.26,1.06,normal
FR002,2025-04-30T17:09:21.228460,19.98,1.0,normal
FR002,2025-04-30T17:39:21.228460,18.3,0.91,normal
FR002,2025-04-30T18:09:21.228460,16.85,0.84,normal
FR002,2025-04-30T18:39:21.228460,18.55,0.93,normal
FR002,2025-04-30T19:09:21.228460,18.82,0.94,normal
FR002,2025-04-30T19:39:21.228460,14.99,0.75,normal
FR002,2025-04-30T20:09:21.228460,18.7,0.94,normal
FR002,2025-04-30T20:39:21.228460,45.32,2.27,flood
FR002,2025-04-30T21:09:21.228460,19.02,0.95,normal
FR002,2025-04-30T21:39:21.228460,19.96,1.0,normal
FR002,2025-04-30T22:09:21.228460,17.47,0.87,normal
FR002,2025-04-30T22:39:21.228460,19.84,0.99,normal
FR002,2025-04-30T23:09:21.228460,17.84,0.89,normal
FR002,2025-04-30T23:39:21.228460,22.4,1.12,normal
FR002,2025-05-01T00:09:21.228460,17.64,0.88,normal
FR002,2025-05-01T00:39:21.228460,18.41,0.92,normal
FR002,2025-05-01T01:09:21.228460,22.57,1.13,normal
FR002,2025-05-01T01:39:21.228460,17.78,0.89,normal
FR002,2025-05-01T02:09:21.228460,20.38,1.02,normal
FR002,2025-05-01T02:39:21.228460,22.31,1.12,normal
FR002,2025-05-01T03:09:21.228460,17.14,0.86,normal
FR002,2025-05-01T03:39:21.228460,17.86,0.89,normal
FR002,2025-05-01T04:09:21.228460,18.49,0.92,normal
FR002,2025-05-01T04:39:21.228460,22.0,1.1,normal
FR002,2025-05-01T05:09:21.228460,22.73,1.14,normal
FR002,2025-05-01T05:39:21.228460,18.75,0.94,normal
FR002,2025-05-01T06:09:21.228460,16.86,0.84,normal
FR002,2025-05-01T06:39:21.228460,20.18,1.01,normal
FR002,2025-05-01T07:09:21.228460,18.48,0.92,normal
FR002,2025-05-01T07:39:21.228460,18.44,0.92,normal
FR002,2025-05-01T08:09:21.228460,16.44,0.82,normal
FR002,2025-05-01T08:39:21.228460,37.95,1.9,high
FR002,2025-05-01T09:09:21.228460,21.95,1.1,normal
FR002,2025-05-01T09:39:21.228460,49.3,2.46,flood
FR002,2025-05-01T10:09:21.228460,19.76,0.99,normal
FR002,2025-05-01T10:39:21.228460,18.39,0.92,normal
FR002,2025-05-01T11:09:21.228460,20.56,1.03,normal
FR002,2025-05-01T11:39:21.228460,18.95,0.95,normal
FR002,2025-05-01T12:09:21.228460,16.72,0.84,normal
FR002,2025-05-01T12:39:21.228460,18.62,0.93,normal
FR002,2025-05-01T13:09:21.228460,21.49,1.07,normal
FR002,2025-05-01T13:39:21.228460,17.45,0.87,normal
FR002,2025-05-01T14:09:21.228460,18.75,0.94,normal
FR002,2025-05-01T14:39:21.228460,19.6,0.98,normal
FR002,2025-05-01T15:09:21.228460,17.29,0.86,normal
FR002,2025-05-01T15:39:21.228460,20.54,1.03,normal
FR002,2025-05-01T16:09:21.228460,19.82,0.99,normal
FR002,2025-05-01T16:39:21.228460,21.85,1.09,normal
FR002,2025-05-01T17:09:21.228460,17.27,0.86,normal
FR002,2025-05-01T17:39:21.228460,19.54,0.98,normal
FR002,2025-05-01T18:09:21.228460,17.35,0.87,normal
FR002,2025-05-01T18:39:21.228460,22.8,1.14,normal
FR002,2025-05-01T19:09:21.228460,21.98,1.1,normal
FR002,2025-05-01T19:39:21.228460,20.23,1.01,normal
FR002,2025-05-01T20:09:21.228460,21.66,1.08,normal
FR002,2025-05-01T20:39:21.228460,21.15,1.06,normal
FR002,2025-05-01T21:09:21.228460,17.08,0.85,normal
FR002,2025-05-01T21:39:21.228460,23.96,1.2,normal
FR002,2025-05-01T22:09:21.228460,16.32,0.82,normal
FR002,2025-05-01T22:39:21.228460,19.63,0.98,normal
FR002,2025-05-01T23:09:21.228460,20.29,1.01,normal
FR002,2025-05-01T23:39:21.228460,20.5,1.02,normal
FR002,2025-05-02T00:09:21.228460,22.18,1.11,normal
FR002,2025-05-02T00:39:21.228460,18.2,0.91,normal
FR002,2025-05-02T01:09:21.228460,20.15,1.01,normal
FR002,2025-05-02T01:39:21.228460,19.88,0.99,normal
FR002,2025-05-02T02:09:21.228460,19.41,0.97,normal
FR002,2025-05-02T02:39:21.228460,20.44,1.02,normal
FR002,2025-05-02T03:09:21.228460,20.29,1.01,normal
FR002,2025-05-02T03:39:21.228460,20.16,1.01,normal
FR002,2025-05-02T04:09:21.228460,21.21,1.06,normal
FR002,2025-05-02T04:39:21.228460,19.45,0.97,normal
FR002,2025-05-02T05:09:21.228460,20.57,1.03,normal
FR002,2025-05-02T05:39:21.228460,15.8,0.79,normal
FR002,2025-05-02T06:09:21.228460,29.3,1.47,high
FR002,2025-05-02T06:39:21.228460,18.04,0.9,normal
FR002,2025-05-02T07:09:21.228460,21.05,1.05,normal
FR002,2025-05-02T07:39:21.228460,18.7,0.93,normal
FR002,2025-05-02T08:09:21.228460,16.74,0.84,normal
FR002,2025-05-02T08:39:21.228460,17.79,0.89,normal
FR002,2025-05-02T09:09:21.228460,22.6,1.13,normal
FR002,2025-05-02T09:39:21.228460,19.09,0.95,normal
FR002,2025-05-02T10:09:21.228460,44.16,2.21,flood
FR002,2025-05-02T10:39:21.228460,17.32,0.87,normal
FR002,2025-05-02T11:09:21.228460,17.12,0.86,normal
FR002,2025-05-02T11:39:21.228460,17.37,0.87,normal
FR002,2025-05-02T12:09:21.228460,18.95,0.95,normal
FR002,2025-05-02T12:39:21.228460,18.15,0.91,normal
FR002,2025-05-02T13:09:21.228460,22.32,1.12,normal
FR002,2025-05-02T13:39:21.228460,18.77,0.94,normal
FR002,2025-05-02T14:09:21.228460,19.85,0.99,normal
FR002,2025-05-02T14:39:21.228460,19.38,0.97,normal
FR002,2025-05-02T15:09:21.228460,21.12,1.06,normal
FR002,2025-05-02T15:39:21.228460,19.89,0.99,normal
FR002,2025-05-02T16:09:21.228460,21.62,1.08,normal
FR002,2025-05-02T16:39:21.228460,20.21,1.01,normal
FR002,2025-05-02T17:09:21.228460,20.43,1.02,normal
FR002,2025-05-02T17:39:21.228460,16.93,0.85,normal
FR002,2025-05-02T18:09:21.228460,19.75,0.99,normal
FR002,2025-05-02T18:39:21.228460,18.89,0.94,normal
FR002,2025-05-02T19:09:21.228460,16.02,0.8,normal
FR002,2025-05-02T19:39:21.228460,19.95,1.0,normal
FR002,2025-05-02T20:09:21.228460,18.29,0.91,normal
FR002,2025-05-02T20:39:21.228460,17.79,0.89,normal
FR002,2025-05-02T21:09:21.228460,21.77,1.09,normal
FR002,2025-05-02T21:39:21.228460,18.83,0.94,normal
FR002,2025-05-02T22:09:21.228460,20.21,1.01,normal
FR002,2025-05-02T22:39:21.228460,16.29,0.81,normal
FR002,2025-05-02T23:09:21.228460,20.97,1.05,normal
FR002,2025-05-02T23:39:21.228460,17.88,0.89,normal
FR002,2025-05-03T00:09:21.228460,22.25,1.11,normal
FR002,2025-05-03T00:39:21.228460,21.4,1.07,normal
FR002,2025-05-03T01:09:21.228460,20.87,1.04,normal
FR002,2025-05-03T01:39:21.228460,20.78,1.04,normal
FR002,2025-05-03T02:09:21.228460,17.27,0.86,normal
FR002,2025-05-03T02:39:21.228460,21.83,1.09,normal
FR002,2025-05-03T03:09:21.228460,16.29,0.81,normal
FR002,2025-05-03T03:39:21.228460,15.47,0.77,normal
FR002,2025-05-03T04:09:21.228460,23.45,1.17,normal
FR002,2025-05-03T04:39:21.228460,18.41,0.92,normal
FR002,2025-05-03T05:09:21.228460,23.0,1.15,normal
FR002,2025-05-03T05:39:21.228460,18.71,0.94,normal
FR002,2025-05-03T06:09:21.228460,20.28,1.01,normal
FR002,2025-05-03T06:39:21.228460,21.58,1.08,normal
FR002,2025-05-03T07:09:21.228460,23.51,1.18,normal
FR002,2025-05-03T07:39:21.228460,38.5,1.93,high
FR002,2025-05-03T08:09:21.228460,18.72,0.94,normal
FR002,2025-05-03T08:39:21.228460,21.39,1.07,normal
FR002,2025-05-03T09:09:21.228460,21.54,1.08,normal
FR002,2025-05-03T09:39:21.228460,19.65,0.98,normal
FR002,2025-05-03T10:09:21.228460,24.55,1.23,normal
FR002,2025-05-03T10:39:21.228460,16.13,0.81,normal
FR002,2025-05-03T11:09:21.228460,19.38,0.97,normal
FR002,2025-05-03T11:39:21.228460,18.31,0.92,normal
FR002,2025-05-03T12:09:21.228460,19.86,0.99,normal
FR002,2025-05-03T12:39:21.228460,24.06,1.2,normal
FR002,2025-05-03T13:09:21.228460,19.12,0.96,normal
FR002,2025-05-03T13:39:21.228460,19.65,0.98,normal
FR002,2025-05-03T14:09:21.228460,18.35,0.92,normal
FR002,2025-05-03T14:39:21.228460,17.61,0.88,normal
FR002,2025-05-03T15:09:21.228460,19.59,0.98,normal
FR002,2025-05-03T15:39:21.228460,20.48,1.02,normal
FR002,2025-05-03T16:09:21.228460,16.94,0.85,normal
FR002,2025-05-03T16:39:21.228460,19.71,0.99,normal
FR002,2025-05-03T17:09:21.228460,16.36,0.82,normal
FR002,2025-05-03T17:39:21.228460,47.09,2.35,flood
FR002,2025-05-03T18:09:21.228460,19.32,0.97,normal
FR002,2025-05-03T18:39:21.228460,19.21,0.96,normal
FR002,2025-05-03T19:09:21.228460,15.97,0.8,normal
FR002,2025-05-03T19:39:21.228460,20.65,1.03,normal
FR002,2025-05-03T20:09:21.228460,18.78,0.94,normal
FR002,2025-05-03T20:39:21.228460,18.95,0.95,normal
FR002,2025-05-03T21:09:21.228460,18.52,0.93,normal
FR002,2025-05-03T21:39:21.228460,16.38,0.82,normal
FR002,2025-05-03T22:09:21.228460,17.47,0.87,normal
FR002,2025-05-03T22:39:21.228460,20.39,1.02,normal
FR002,2025-05-03T23:09:21.228460,20.42,1.02,normal
FR002,2025-05-03T23:39:21.228460,20.54,1.03,normal
FR002,2025-05-04T00:09:21.228460,17.34,0.87,normal
FR002,2025-05-04T00:39:21.228460,20.19,1.01,normal
FR002,2025-05-04T01:09:21.228460,20.47,1.02,normal
FR002,2025-05-04T01:39:21.228460,18.14,0.91,normal
FR002,2025-05-04T02:09:21.228460,20.2,1.01,normal
FR002,2025-05-04T02:39:21.228460,16.19,0.81,normal
FR002,2025-05-04T03:09:21.228460,20.05,1.0,normal
FR002,2025-05-04T03:39:21.228460,17.8,0.89,normal
FR002,2025-05-04T04:09:21.228460,18.46,0.92,normal
FR002,2025-05-04T04:39:21.228460,19.57,0.98,normal
FR002,2025-05-04T05:09:21.228460,19.32,0.97,normal
FR002,2025-05-04T05:39:21.228460,17.66,0.88,normal
FR002,2025-05-04T06:09:21.228460,21.96,1.1,normal
FR002,2025-05-04T06:39:21.228460,21.17,1.06,normal
FR002,2025-05-04T07:09:21.228460,21.29,1.06,normal
FR002,2025-05-04T07:39:21.228460,13.76,0.69,normal
FR002,2025-05-04T08:09:21.228460,22.37,1.12,normal
FR002,2025-05-04T08:39:21.228460,19.09,0.95,normal
FR002,2025-05-04T09:09:21.228460,17.81,0.89,normal
FR002,2025-05-04T09:39:21.228460,22.81,1.14,normal
FR002,2025-05-04T10:09:21.228460,15.87,0.79,normal
FR002,2025-05-04T10:39:21.228460,22.14,1.11,normal
FR002,2025-05-04T11:09:21.228460,19.35,0.97,normal
FR002,2025-05-04T11:39:21.228460,20.02,1.0,normal
FR002,2025-05-04T12:09:21.228460,20.75,1.04,normal
FR002,2025-05-04T12:39:21.228460,19.78,0.99,normal
FR002,2025-05-04T13:09:21.228460,17.28,0.86,normal
FR002,2025-05-04T13:39:21.228460,20.89,1.04,normal
FR002,2025-05-04T14:09:21.228460,17.09,0.85,normal
FR002,2025-05-04T14:39:21.228460,22.7,1.13,normal
FR002,2025-05-04T15:09:21.228460,16.9,0.85,normal
FR002,2025-05-04T15:39:21.228460,16.0,0.8,normal
FR002,2025-05-04T16:09:21.228460,22.53,1.13,normal
FR002,2025-05-04T16:39:21.228460,17.88,0.89,normal
FR002,2025-05-04T17:09:21.228460,15.7,0.78,normal
FR002,2025-05-04T17:39:21.228460,20.42,1.02,normal
FR002,2025-05-04T18:09:21.228460,20.19,1.01,normal
FR002,2025-05-04T18:39:21.228460,20.48,1.02,normal
FR002,2025-05-04T19:09:21.228460,20.75,1.04,normal
FR002,2025-05-04T19:39:21.228460,22.65,1.13,normal
FR002,2025-05-04T20:09:21.228460,20.14,1.01,normal
FR002,2025-05-04T20:39:21.228460,18.92,0.95,normal
FR002,2025-05-04T21:09:21.228460,15.8,0.79,normal
FR002,2025-05-04T21:39:21.228460,19.15,0.96,normal
FR002,2025-05-04T22:09:21.228460,21.97,1.1,normal
FR002,2025-05-04T22:39:21.228460,23.39,1.17,normal
FR002,2025-05-04T23:09:21.228460,18.43,0.92,normal
FR002,2025-05-04T23:39:21.228460,15.62,0.78,normal
FR002,2025-05-05T00:09:21.228460,20.18,1.01,normal
FR002,2025-05-05T00:39:21.228460,19.09,0.95,normal
FR002,2025-05-05T01:09:21.228460,22.04,1.1,normal
FR002,2025-05-05T01:39:21.228460,17.16,0.86,normal
FR002,2025-05-05T02:09:21.228460,21.24,1.06,normal
FR002,2025-05-05T02:39:21.228460,20.89,1.04,normal
FR002,2025-05-05T03:09:21.228460,20.74,1.04,normal
FR002,2025-05-05T03:39:21.228460,19.77,0.99,normal
FR002,2025-05-05T04:09:21.228460,20.98,1.05,normal
FR002,2025-05-05T04:39:21.228460,22.39,1.12,normal
FR002,2025-05-05T05:09:21.228460,21.88,1.09,normal
FR002,2025-05-05T05:39:21.228460,18.87,0.94,normal
FR002,2025-05-05T06:09:21.228460,19.12,0.96,normal
FR002,2025-05-05T06:39:21.228460,46.28,2.31,flood
FR002,2025-05-05T07:09:21.228460,22.45,1.12,normal
FR002,2025-05-05T07:39:21.228460,15.75,0.79,normal
FR002,2025-05-05T08:09:21.228460,18.12,0.91,normal
FR002,2025-05-05T08:39:21.228460,17.37,0.87,normal
FR002,2025-05-05T09:09:21.228460,18.04,0.9,normal
FR002,2025-05-05T09:39:21.228460,18.47,0.92,normal
FR002,2025-05-05T10:09:21.228460,21.52,1.08,normal
FR002,2025-05-05T10:39:21.228460,19.03,0.95,normal
FR002,2025-05-05T11:09:21.228460,17.2,0.86,normal
FR002,2025-05-05T11:39:21.228460,21.32,1.07,normal
FR002,2025-05-05T12:09:21.228460,18.62,0.93,normal
FR002,2025-05-05T12:39:21.228460,19.9,1.0,normal
