sensor_id,timestamp,moisture_percent,soil_temperature_c,conductivity_ms_cm
SM002,2025-05-22T12:39:21.369765,51.3,25.6,0.99
SM002,2025-05-22T13:39:21.369765,51.0,26.2,1.165
SM002,2025-05-22T14:39:21.369765,48.8,26.7,1.065
SM002,2025-05-22T15:39:21.369765,49.8,26.4,1.071
SM002,2025-05-22T16:39:21.369765,54.5,26.5,1.012
SM002,2025-05-22T17:39:21.369765,56.6,25.5,1.238
SM002,2025-05-22T18:39:21.369765,52.0,26.6,0.985
SM002,2025-05-22T19:39:21.369765,57.0,26.8,1.344
SM002,2025-05-22T20:39:21.369765,54.5,26.6,1.021
SM002,2025-05-22T21:39:21.369765,53.5,26.1,0.901
SM002,2025-05-22T22:39:21.369765,59.3,26.2,1.311
SM002,2025-05-22T23:39:21.369765,59.7,27.0,1.243
SM002,2025-05-23T00:39:21.369765,51.5,26.1,1.132
SM002,2025-05-23T01:39:21.369765,54.6,25.7,1.063
SM002,2025-05-23T02:39:21.369765,50.8,27.2,0.881
SM002,2025-05-23T03:39:21.369765,54.2,25.5,1.191
SM002,2025-05-23T04:39:21.369765,53.8,26.2,0.973
SM002,2025-05-23T05:39:21.369765,51.7,26.6,1.112
SM002,2025-05-23T06:39:21.369765,58.7,25.9,1.149
SM002,2025-05-23T07:39:21.369765,52.4,26.4,1.107
SM002,2025-05-23T08:39:21.369765,53.6,26.5,0.931
SM002,2025-05-23T09:39:21.369765,52.5,25.8,0.93
SM002,2025-05-23T10:39:21.369765,50.8,26.1,1.044
SM002,2025-05-23T11:39:21.369765,48.8,26.1,1.014
SM002,2025-05-23T12:39:21.369765,46.5,25.5,1.087
SM002,2025-05-23T13:39:21.369765,47.2,26.4,0.956
SM002,2025-05-23T14:39:21.369765,51.7,26.3,1.202
SM002,2025-05-23T15:39:21.369765,51.2,25.6,1.026
SM002,2025-05-23T16:39:21.369765,69.2,26.3,1.333
SM002,2025-05-23T17:39:21.369765,50.2,26.0,1.012
SM002,2025-05-23T18:39:21.369765,55.0,25.8,1.216
SM002,2025-05-23T19:39:21.369765,56.5,25.4,1.065
SM002,2025-05-23T20:39:21.369765,52.7,26.9,1.108
SM002,2025-05-23T21:39:21.369765,53.6,27.0,1.03
SM002,2025-05-23T22:39:21.369765,53.4,26.7,0.778
SM002,2025-05-23T23:39:21.369765,54.2,25.2,1.259
SM002,2025-05-24T00:39:21.369765,56.7,27.1,1.089
SM002,2025-05-24T01:39:21.369765,56.0,26.5,0.937
SM002,2025-05-24T02:39:21.369765,51.6,26.2,0.932
SM002,2025-05-24T03:39:21.369765,55.4,26.0,1.1
SM002,2025-05-24T04:39:21.369765,54.3,26.2,1.025
SM002,2025-05-24T05:39:21.369765,57.2,26.5,1.139
SM002,2025-05-24T06:39:21.369765,50.2,26.6,0.817
SM002,2025-05-24T07:39:21.369765,73.9,25.7,1.547
SM002,2025-05-24T08:39:21.369765,48.2,26.8,1.241
SM002,2025-05-24T09:39:21.369765,62.3,25.4,1.112
SM002,2025-05-24T10:39:21.369765,51.0,26.6,1.09
SM002,2025-05-24T11:39:21.369765,45.0,25.9,0.927
SM002,2025-05-24T12:39:21.369765,51.4,25.6,1.062
SM002,2025-05-24T13:39:21.369765,48.9,26.1,1.039
SM002,2025-05-24T14:39:21.369765,50.0,26.9,0.89
SM002,2025-05-24T15:39:21.369765,53.3,25.9,1.139
SM002,2025-05-24T16:39:21.369765,49.8,25.6,1.172
SM002,2025-05-24T17:39:21.369765,59.4,26.3,1.126
SM002,2025-05-24T18:39:21.369765,52.6,26.2,1.026
SM002,2025-05-24T19:39:21.369765,53.0,25.9,1.138
SM002,2025-05-24T20:39:21.369765,61.1,26.5,1.178
SM002,2025-05-24T21:39:21.369765,54.7,25.3,0.897
SM002,2025-05-24T22:39:21.369765,53.4,25.6,1.099
SM002,2025-05-24T23:39:21.369765,57.1,25.5,1.181
SM002,2025-05-25T00:39:21.369765,57.6,26.0,1.207
SM002,2025-05-25T01:39:21.369765,50.0,25.9,1.102
SM002,2025-05-25T02:39:21.369765,54.6,26.2,1.164
SM002,2025-05-25T03:39:21.369765,56.4,27.1,1.055
SM002,2025-05-25T04:39:21.369765,54.0,26.2,0.949
SM002,2025-05-25T05:39:21.369765,58.4,26.2,1.227
SM002,2025-05-25T06:39:21.369765,50.7,26.4,1.024
SM002,2025-05-25T07:39:21.369765,68.9,27.0,1.402
SM002,2025-05-25T08:39:21.369765,54.2,25.6,0.793
SM002,2025-05-25T09:39:21.369765,47.2,26.4,1.178
SM002,2025-05-25T10:39:21.369765,55.2,26.4,1.113
SM002,2025-05-25T11:39:21.369765,48.8,26.3,0.957
SM002,2025-05-25T12:39:21.369765,54.5,25.7,1.021
SM002,2025-05-25T13:39:21.369765,46.6,25.7,1.063
SM002,2025-05-25T14:39:21.369765,53.1,26.4,0.967
SM002,2025-05-25T15:39:21.369765,49.9,26.4,1.041
SM002,2025-05-25T16:39:21.369765,53.0,26.1,0.966
SM002,2025-05-25T17:39:21.369765,52.2,25.9,1.062
SM002,2025-05-25T18:39:21.369765,56.5,26.2,1.232
SM002,2025-05-25T19:39:21.369765,54.5,26.6,1.11
SM002,2025-05-25T20:39:21.369765,54.4,26.4,1.043
SM002,2025-05-25T21:39:21.369765,54.8,26.2,0.948
SM002,2025-05-25T22:39:21.369765,52.1,25.9,1.094
SM002,2025-05-25T23:39:21.369765,55.8,26.3,1.166
SM002,2025-05-26T00:39:21.369765,51.3,26.3,0.957
SM002,2025-05-26T01:39:21.369765,54.7,26.7,1.188
SM002,2025-05-26T02:39:21.369765,55.0,27.2,1.173
SM002,2025-05-26T03:39:21.369765,52.4,25.8,1.139
SM002,2025-05-26T04:39:21.369765,49.4,25.5,0.921
SM002,2025-05-26T05:39:21.369765,50.8,27.3,0.987
SM002,2025-05-26T06:39:21.369765,56.6,25.8,1.188
SM002,2025-05-26T07:39:21.369765,45.4,26.3,0.867
SM002,2025-05-26T08:39:21.369765,69.7,26.4,1.404
SM002,2025-05-26T09:39:21.369765,52.3,25.0,0.974
SM002,2025-05-26T10:39:21.369765,46.6,26.1,0.749
SM002,2025-05-26T11:39:21.369765,68.9,25.6,1.534
SM002,2025-05-26T12:39:21.369765,69.6,25.2,1.425
SM002,2025-05-26T13:39:21.369765,48.6,25.9,1.091
SM002,2025-05-26T14:39:21.369765,47.3,26.1,1.045
SM002,2025-05-26T15:39:21.369765,54.6,25.8,0.934
SM002,2025-05-26T16:39:21.369765,53.1,25.7,0.957
SM002,2025-05-26T17:39:21.369765,62.5,26.8,1.293
SM002,2025-05-26T18:39:21.369765,55.5,26.7,1.126
SM002,2025-05-26T19:39:21.369765,51.7,26.4,0.902
SM002,2025-05-26T20:39:21.369765,50.5,26.9,1.044
SM002,2025-05-26T21:39:21.369765,51.2,26.8,1.074
SM002,2025-05-26T22:39:21.369765,57.8,25.9,1.279
SM002,2025-05-26T23:39:21.369765,69.9,25.8,1.459
SM002,2025-05-27T00:39:21.369765,56.7,25.6,1.154
SM002,2025-05-27T01:39:21.369765,53.2,25.3,1.097
SM002,2025-05-27T02:39:21.369765,49.4,26.6,1.033
SM002,2025-05-27T03:39:21.369765,50.1,25.9,0.998
SM002,2025-05-27T04:39:21.369765,52.5,26.0,1.02
SM002,2025-05-27T05:39:21.369765,56.6,26.2,1.004
SM002,2025-05-27T06:39:21.369765,51.2,25.5,1.145
SM002,2025-05-27T07:39:21.369765,53.1,25.4,1.172
SM002,2025-05-27T08:39:21.369765,59.5,27.1,1.152
SM002,2025-05-27T09:39:21.369765,55.1,26.2,1.24
SM002,2025-05-27T10:39:21.369765,50.9,25.6,1.077
SM002,2025-05-27T11:39:21.369765,50.4,26.0,0.848
SM002,2025-05-27T12:39:21.369765,49.4,25.7,1.066
SM002,2025-05-27T13:39:21.369765,49.1,26.6,0.992
SM002,2025-05-27T14:39:21.369765,48.8,25.6,1.033
SM002,2025-05-27T15:39:21.369765,45.6,25.5,1.104
SM002,2025-05-27T16:39:21.369765,50.4,26.8,1.092
SM002,2025-05-27T17:39:21.369765,53.6,26.0,1.083
SM002,2025-05-27T18:39:21.369765,53.9,25.5,1.172
SM002,2025-05-27T19:39:21.369765,55.8,27.1,1.092
SM002,2025-05-27T20:39:21.369765,49.7,26.8,0.924
SM002,2025-05-27T21:39:21.369765,50.3,26.3,0.96
SM002,2025-05-27T22:39:21.369765,53.8,26.4,1.066
SM002,2025-05-27T23:39:21.369765,55.6,26.0,1.186
SM002,2025-05-28T00:39:21.369765,50.4,25.7,0.98
SM003,2025-04-28T01:39:21.432195,63.6,26.1,1.138
SM003,2025-04-28T02:39:21.432195,56.9,26.7,1.311
SM003,2025-04-28T03:39:21.432195,57.9,26.9,1.093
SM003,2025-04-28T04:39:21.432195,59.1,25.1,1.137
SM003,2025-04-28T05:39:21.432195,61.2,27.3,1.288
SM003,2025-04-28T06:39:21.432195,58.2,27.5,1.233
SM003,2025-04-28T07:39:21.432195,57.5,26.7,1.163
SM003,2025-04-28T08:39:21.432195,57.2,25.9,1.112
SM003,2025-04-28T09:39:21.432195,56.6,26.8,1.149
SM003,2025-04-28T10:39:21.432195,61.5,26.3,1.111
SM003,2025-04-28T11:39:21.432195,56.6,26.7,1.3
SM003,2025-04-28T12:39:21.432195,55.7,26.5,0.94
SM003,2025-04-28T13:39:21.432195,54.7,27.1,0.972
SM003,2025-04-28T14:39:21.432195,52.8,25.7,1.209
SM003,2025-04-28T15:39:21.432195,53.7,26.6,1.033
SM003,2025-04-28T16:39:21.432195,56.4,26.5,1.24
SM003,2025-04-28T17:39:21.432195,55.7,26.2,1.096
SM003,2025-04-28T18:39:21.432195,62.2,27.5,1.261
SM003,2025-04-28T19:39:21.432195,58.2,26.8,1.101
SM003,2025-04-28T20:39:21.432195,55.7,26.8,1.138
SM003,2025-04-28T21:39:21.432195,58.5,27.2,1.14
SM003,2025-04-28T22:39:21.432195,59.6,26.7,1.171
SM003,2025-04-28T23:39:21.432195,55.3,26.5,1.027
SM003,2025-04-29T00:39:21.432195,55.5,26.5,1.125
SM003,2025-04-29T01:39:21.432195,62.7,27.0,1.148
SM003,2025-04-29T02:39:21.432195,57.8,26.4,1.27
SM003,2025-04-29T03:39:21.432195,71.9,27.1,1.48
SM003,2025-04-29T04:39:21.432195,57.9,26.3,1.135
SM003,2025-04-29T05:39:21.432195,57.9,26.3,1.149
SM003,2025-04-29T06:39:21.432195,74.7,26.3,1.516
SM003,2025-04-29T07:39:21.432195,58.4,26.3,1.232
SM003,2025-04-29T08:39:21.432195,51.2,27.0,1.145
SM003,2025-04-29T09:39:21.432195,51.9,26.5,1.002
SM003,2025-04-29T10:39:21.432195,52.4,26.8,1.228
SM003,2025-04-29T11:39:21.432195,49.6,27.3,1.019
SM003,2025-04-29T12:39:21.432195,58.1,26.3,1.224
SM003,2025-04-29T13:39:21.432195,56.4,27.1,1.185
SM003,2025-04-29T14:39:21.432195,53.5,27.3,1.151
SM003,2025-04-29T15:39:21.432195,55.0,27.3,0.929
SM003,2025-04-29T16:39:21.432195,59.0,26.7,1.098
SM003,2025-04-29T17:39:21.432195,51.6,27.1,0.96
SM003,2025-04-29T18:39:21.432195,55.5,26.6,1.133
SM003,2025-04-29T19:39:21.432195,58.7,27.5,1.102
SM003,2025-04-29T20:39:21.432195,58.9,27.0,1.286
SM003,2025-04-29T21:39:21.432195,58.1,27.1,1.209
SM003,2025-04-29T22:39:21.432195,58.2,26.3,1.185
SM003,2025-04-29T23:39:21.432195,53.0,27.1,1.1
SM003,2025-04-30T00:39:21.432195,53.5,27.4,1.071
SM003,2025-04-30T01:39:21.432195,56.9,26.5,1.055
SM003,2025-04-30T02:39:21.432195,56.2,26.3,1.18
SM003,2025-04-30T03:39:21.432195,60.5,27.3,1.381
SM003,2025-04-30T04:39:21.432195,57.4,26.9,1.419
SM003,2025-04-30T05:39:21.432195,54.3,26.8,1.191
SM003,2025-04-30T06:39:21.432195,53.6,26.2,1.023
SM003,2025-04-30T07:39:21.432195,60.1,27.0,1.159
SM003,2025-04-30T08:39:21.432195,57.3,27.7,1.159
SM003,2025-04-30T09:39:21.432195,57.3,27.6,1.209
SM003,2025-04-30T10:39:21.432195,52.5,26.3,1.257
SM003,2025-04-30T11:39:21.432195,48.3,26.8,1.0
SM003,2025-04-30T12:39:21.432195,52.8,27.2,1.008
SM003,2025-04-30T13:39:21.432195,53.1,27.1,0.993
SM003,2025-04-30T14:39:21.432195,52.5,27.0,1.012
SM003,2025-04-30T15:39:21.432195,55.7,26.9,1.011
SM003,2025-04-30T16:39:21.432195,55.9,27.9,0.942
SM003,2025-04-30T17:39:21.432195,58.1,26.3,1.177
SM003,2025-04-30T18:39:21.432195,70.4,26.0,1.399
SM003,2025-04-30T19:39:21.432195,57.6,27.1,1.056
SM003,2025-04-30T20:39:21.432195,58.2,27.3,1.159
SM003,2025-04-30T21:39:21.432195,61.0,27.9,1.172
SM003,2025-04-30T22:39:21.432195,58.1,27.4,1.188
SM003,2025-04-30T23:39:21.432195,63.0,26.9,1.37
SM003,2025-05-01T00:39:21.432195,62.0,26.5,1.317
SM003,2025-05-01T01:39:21.432195,58.1,26.3,1.052
SM003,2025-05-01T02:39:21.432195,53.6,26.5,1.048
SM003,2025-05-01T03:39:21.432195,53.0,27.0,0.897
SM003,2025-05-01T04:39:21.432195,56.1,26.6,1.241
SM003,2025-05-01T05:39:21.432195,59.3,27.0,1.241
SM003,2025-05-01T06:39:21.432195,55.9,27.5,1.09
SM003,2025-05-01T07:39:21.432195,54.8,25.9,1.008
SM003,2025-05-01T08:39:21.432195,48.6,26.7,0.978
SM003,2025-05-01T09:39:21.432195,51.5,26.7,1.054
SM003,2025-05-01T10:39:21.432195,55.9,27.5,1.105
SM003,2025-05-01T11:39:21.432195,56.9,26.5,1.059
SM003,2025-05-01T12:39:21.432195,54.3,27.3,1.327
SM003,2025-05-01T13:39:21.432195,55.6,27.7,0.924
SM003,2025-05-01T14:39:21.432195,51.8,27.3,0.943
SM003,2025-05-01T15:39:21.432195,55.4,26.6,0.944
SM003,2025-05-01T16:39:21.432195,58.3,25.4,1.219
SM003,2025-05-01T17:39:21.432195,54.0,26.4,1.028
SM003,2025-05-01T18:39:21.432195,65.0,26.1,1.417
SM003,2025-05-01T19:39:21.432195,59.9,26.9,1.125
SM003,2025-05-01T20:39:21.432195,56.3,27.1,1.194
SM003,2025-05-01T21:39:21.432195,55.3,27.3,1.154
SM003,2025-05-01T22:39:21.432195,59.9,26.7,1.238
SM003,2025-05-01T23:39:21.432195,77.5,26.7,1.398
SM003,2025-05-02T00:39:21.432195,61.7,26.4,1.471
SM003,2025-05-02T01:39:21.432195,61.7,26.6,1.07
SM003,2025-05-02T02:39:21.432195,60.4,27.2,1.228
SM003,2025-05-02T03:39:21.432195,57.8,27.3,1.108
SM003,2025-05-02T04:39:21.432195,55.7,27.3,1.283
SM003,2025-05-02T05:39:21.432195,62.2,26.9,1.265
SM003,2025-05-02T06:39:21.432195,56.2,26.8,1.202
SM003,2025-05-02T07:39:21.432195,56.1,25.4,1.05
SM003,2025-05-02T08:39:21.432195,54.0,26.5,1.197
SM003,2025-05-02T09:39:21.432195,57.4,27.2,1.157
SM003,2025-05-02T10:39:21.432195,53.7,25.7,1.092
SM003,2025-05-02T11:39:21.432195,58.3,27.1,1.033
SM003,2025-05-02T12:39:21.432195,52.0,26.3,0.898
SM003,2025-05-02T13:39:21.432195,56.4,27.1,1.226
SM003,2025-05-02T14:39:21.432195,53.5,26.9,1.124
SM003,2025-05-02T15:39:21.432195,52.8,26.8,1.116
SM003,2025-05-02T16:39:21.432195,52.6,25.7,1.065
SM003,2025-05-02T17:39:21.432195,53.0,26.5,0.931
SM003,2025-05-02T18:39:21.432195,80.1,26.9,1.682
SM003,2025-05-02T19:39:21.432195,59.0,26.9,1.302
SM003,2025-05-02T20:39:21.432195,60.4,27.0,1.275
SM003,2025-05-02T21:39:21.432195,55.1,26.8,1.203
SM003,2025-05-02T22:39:21.432195,57.4,26.4,1.109
SM003,2025-05-02T23:39:21.432195,54.6,26.6,1.036
SM003,2025-05-03T00:39:21.432195,64.8,26.4,1.368
SM003,2025-05-03T01:39:21.432195,57.2,26.5,1.103
SM003,2025-05-03T02:39:21.432195,59.2,26.5,1.177
SM003,2025-05-03T03:39:21.432195,58.3,25.5,1.138
SM003,2025-05-03T04:39:21.432195,61.8,26.1,1.142
SM003,2025-05-03T05:39:21.432195,77.0,27.5,1.619
SM003,2025-05-03T06:39:21.432195,55.6,26.6,1.072
SM003,2025-05-03T07:39:21.432195,56.1,26.8,1.12
SM003,2025-05-03T08:39:21.432195,56.4,26.6,1.153
SM003,2025-05-03T09:39:21.432195,56.7,27.2,1.227
SM003,2025-05-03T10:39:21.432195,50.3,26.4,0.932
SM003,2025-05-03T11:39:21.432195,53.6,26.6,1.153
SM003,2025-05-03T12:39:21.432195,54.8,27.0,1.125
SM003,2025-05-03T13:39:21.432195,46.8,27.5,0.949
SM003,2025-05-03T14:39:21.432195,53.1,25.8,1.17
SM003,2025-05-03T15:39:21.432195,55.4,26.5,1.045
SM003,2025-05-03T16:39:21.432195,57.5,26.1,1.173
SM003,2025-05-03T17:39:21.432195,52.9,27.3,1.073
SM003,2025-05-03T18:39:21.432195,56.0,25.5,1.228
SM003,2025-05-03T19:39:21.432195,55.6,26.6,0.942
SM003,2025-05-03T20:39:21.432195,58.8,26.7,1.059
SM003,2025-05-03T21:39:21.432195,57.3,27.2,1.023
SM003,2025-05-03T22:39:21.432195,73.5,26.1,1.393
SM003,2025-05-03T23:39:21.432195,56.5,26.3,1.113
SM003,2025-05-04T00:39:21.432195,53.5,26.7,1.086
SM003,2025-05-04T01:39:21.432195,56.7,27.0,1.146
SM003,2025-05-04T02:39:21.432195,62.0,27.3,1.536
SM003,2025-05-04T03:39:21.432195,55.5,27.2,1.048
SM003,2025-05-04T04:39:21.432195,52.7,26.6,1.002
SM003,2025-05-04T05:39:21.432195,54.1,27.3,1.102
SM003,2025-05-04T06:39:21.432195,56.4,27.2,0.839
SM003,2025-05-04T07:39:21.432195,60.7,26.9,1.188
SM003,2025-05-04T08:39:21.432195,53.8,26.7,1.081
SM003,2025-05-04T09:39:21.432195,51.8,27.4,0.827
SM003,2025-05-04T10:39:21.432195,47.6,26.5,0.898
SM003,2025-05-04T11:39:21.432195,51.2,27.0,0.951
SM003,2025-05-04T12:39:21.432195,51.3,27.5,0.829
SM003,2025-05-04T13:39:21.432195,55.0,26.1,0.986
SM003,2025-05-04T14:39:21.432195,48.5,26.8,1.157
SM003,2025-05-04T15:39:21.432195,54.6,25.9,1.107
SM003,2025-05-04T16:39:21.432195,51.1,27.1,1.063
SM003,2025-05-04T17:39:21.432195,53.6,26.7,0.924
SM003,2025-05-04T18:39:21.432195,57.1,26.6,1.208
SM003,2025-05-04T19:39:21.432195,63.1,27.2,1.37
SM003,2025-05-04T20:39:21.432195,62.3,26.2,1.385
SM003,2025-05-04T21:39:21.432195,55.1,26.5,1.197
SM003,2025-05-04T22:39:21.432195,56.9,26.1,1.211
SM003,2025-05-04T23:39:21.432195,53.5,26.2,0.956
SM003,2025-05-05T00:39:21.432195,54.1,26.4,1.029
SM003,2025-05-05T01:39:21.432195,61.5,27.5,1.302
SM003,2025-05-05T02:39:21.432195,63.0,27.6,1.141
SM003,2025-05-05T03:39:21.432195,53.0,27.5,1.144
SM003,2025-05-05T04:39:21.432195,60.7,26.0,1.177
SM003,2025-05-05T05:39:21.432195,52.0,27.4,1.06
SM003,2025-05-05T06:39:21.432195,58.0,26.4,1.133
SM003,2025-05-05T07:39:21.432195,55.6,27.4,1.201
SM003,2025-05-05T08:39:21.432195,51.3,27.0,1.074
SM003,2025-05-05T09:39:21.432195,51.7,26.8,0.892
SM003,2025-05-05T10:39:21.432195,56.9,26.9,1.355
SM003,2025-05-05T11:39:21.432195,53.7,25.8,1.034
SM003,2025-05-05T12:39:21.432195,49.8,26.4,1.066
SM003,2025-05-05T13:39:21.432195,49.3,27.1,0.88
SM003,2025-05-05T14:39:21.432195,57.0,26.4,1.12
SM003,2025-05-05T15:39:21.432195,66.6,26.9,1.337
SM003,2025-05-05T16:39:21.432195,53.9,26.9,1.071
SM003,2025-05-05T17:39:21.432195,70.0,26.8,1.395
SM003,2025-05-05T18:39:21.432195,59.5,26.6,1.363
SM003,2025-05-05T19:39:21.432195,58.1,27.0,1.27
SM003,2025-05-05T20:39:21.432195,62.8,27.1,1.398
SM003,2025-05-05T21:39:21.432195,56.0,26.7,1.147
SM003,2025-05-05T22:39:21.432195,51.9,27.0,1.055
SM003,2025-05-05T23:39:21.432195,59.3,27.1,1.032
SM003,2025-05-06T00:39:21.432195,56.9,26.9,1.177
SM003,2025-05-06T01:39:21.432195,55.9,26.6,1.195
SM003,2025-05-06T02:39:21.432195,60.9,26.8,1.084
SM003,2025-05-06T03:39:21.432195,56.1,27.1,1.212
SM003,2025-05-06T04:39:21.432195,59.1,26.0,1.271
SM003,2025-05-06T05:39:21.432195,57.4,26.1,1.151
SM003,2025-05-06T06:39:21.432195,55.3,26.7,1.065
SM003,2025-05-06T07:39:21.432195,56.6,26.4,1.093
SM003,2025-05-06T08:39:21.432195,55.0,26.8,0.985
SM003,2025-05-06T09:39:21.432195,51.8,26.0,0.925
SM003,2025-05-06T10:39:21.432195,52.3,26.3,1.007
SM003,2025-05-06T11:39:21.432195,53.5,26.7,0.863
SM003,2025-05-06T12:39:21.432195,51.6,26.8,1.02
SM003,2025-05-06T13:39:21.432195,48.7,26.1,0.979
SM003,2025-05-06T14:39:21.432195,52.3,27.7,1.018
SM003,2025-05-06T15:39:21.432195,57.7,26.6,1.201
SM003,2025-05-06T16:39:21.432195,55.7,26.7,1.206
SM003,2025-05-06T17:39:21.432195,60.1,25.7,1.213
SM003,2025-05-06T18:39:21.432195,54.6,26.7,1.166
SM003,2025-05-06T19:39:21.432195,56.4,27.0,1.141
SM003,2025-05-06T20:39:21.432195,49.1,26.7,0.936
SM003,2025-05-06T21:39:21.432195,55.7,26.6,1.284
SM003,2025-05-06T22:39:21.432195,57.2,25.9,1.034
SM003,2025-05-06T23:39:21.432195,52.8,26.9,0.972
SM003,2025-05-07T00:39:21.432195,58.5,26.8,1.162
SM003,2025-05-07T01:39:21.432195,60.1,26.0,1.278
SM003,2025-05-07T02:39:21.432195,61.6,26.5,1.25
SM003,2025-05-07T03:39:21.432195,60.3,26.3,1.225
SM003,2025-05-07T04:39:21.432195,58.4,26.3,1.183
SM003,2025-05-07T05:39:21.432195,51.9,26.8,0.959
SM003,2025-05-07T06:39:21.432195,59.4,26.5,1.137
SM003,2025-05-07T07:39:21.432195,55.3,26.7,0.861
SM003,2025-05-07T08:39:21.432195,53.9,27.5,1.056
SM003,2025-05-07T09:39:21.432195,53.0,26.3,1.028
SM003,2025-05-07T10:39:21.432195,53.5,26.4,0.949
SM003,2025-05-07T11:39:21.432195,47.6,27.5,0.909
SM003,2025-05-07T12:39:21.432195,55.9,26.3,1.153
SM003,2025-05-07T13:39:21.432195,49.5,26.4,1.055
SM003,2025-05-07T14:39:21.432195,57.9,26.1,1.242
SM003,2025-05-07T15:39:21.432195,59.9,27.0,1.08
SM003,2025-05-07T16:39:21.432195,53.5,27.0,1.097
SM003,2025-05-07T17:39:21.432195,58.4,26.9,1.194
SM003,2025-05-07T18:39:21.432195,55.6,27.0,1.05
SM003,2025-05-07T19:39:21.432195,53.8,26.6,1.065
SM003,2025-05-07T20:39:21.432195,56.4,26.8,1.305
SM003,2025-05-07T21:39:21.432195,57.6,27.2,1.144
SM003,2025-05-07T22:39:21.432195,58.5,26.5,1.158
SM003,2025-05-07T23:39:21.432195,56.8,26.4,1.183
SM003,2025-05-08T00:39:21.432195,53.0,26.0,1.03
SM003,2025-05-08T01:39:21.432195,59.4,26.6,1.176
SM003,2025-05-08T02:39:21.432195,53.4,26.5,1.063
SM003,2025-05-08T03:39:21.432195,55.2,26.5,0.997
SM003,2025-05-08T04:39:21.432195,61.6,25.9,1.166
SM003,2025-05-08T05:39:21.432195,57.9,26.4,1.209
SM003,2025-05-08T06:39:21.432195,64.5,27.1,1.221
SM003,2025-05-08T07:39:21.432195,61.3,27.1,1.312
SM003,2025-05-08T08:39:21.432195,58.4,26.6,1.086
SM003,2025-05-08T09:39:21.432195,59.4,27.3,1.177
SM003,2025-05-08T10:39:21.432195,53.1,26.4,0.994
SM003,2025-05-08T11:39:21.432195,49.9,26.3,1.11
SM003,2025-05-08T12:39:21.432195,51.2,25.9,0.977
SM003,2025-05-08T13:39:21.432195,51.1,27.1,0.903
SM003,2025-05-08T14:39:21.432195,55.4,26.4,1.118
SM003,2025-05-08T15:39:21.432195,55.4,26.0,0.956
SM003,2025-05-08T16:39:21.432195,56.9,27.0,1.2
SM003,2025-05-08T17:39:21.432195,57.0,25.9,0.962
SM003,2025-05-08T18:39:21.432195,59.5,26.8,1.345
SM003,2025-05-08T19:39:21.432195,58.6,26.3,1.063
SM003,2025-05-08T20:39:21.432195,57.6,26.4,1.188
SM003,2025-05-08T21:39:21.432195,64.4,26.1,1.262
SM003,2025-05-08T22:39:21.432195,63.6,26.5,1.236
SM003,2025-05-08T23:39:21.432195,57.3,26.9,1.333
SM003,2025-05-09T00:39:21.432195,56.3,27.2,0.961
SM003,2025-05-09T01:39:21.432195,57.9,26.3,1.276
SM003,2025-05-09T02:39:21.432195,59.1,25.5,1.268
SM003,2025-05-09T03:39:21.432195,57.9,27.0,1.266
SM003,2025-05-09T04:39:21.432195,60.0,25.7,1.131
SM003,2025-05-09T05:39:21.432195,55.9,26.9,1.094
SM003,2025-05-09T06:39:21.432195,60.0,26.9,1.211
SM003,2025-05-09T07:39:21.432195,57.5,26.7,1.058
SM003,2025-05-09T08:39:21.432195,53.1,26.3,1.13
SM003,2025-05-09T09:39:21.432195,67.0,27.1,1.525
SM003,2025-05-09T10:39:21.432195,45.5,26.9,0.968
SM003,2025-05-09T11:39:21.432195,45.8,27.2,0.974
SM003,2025-05-09T12:39:21.432195,52.6,26.5,1.115
SM003,2025-05-09T13:39:21.432195,56.8,27.2,1.045
SM003,2025-05-09T14:39:21.432195,51.9,26.3,1.032
SM003,2025-05-09T15:39:21.432195,52.2,26.8,0.844
SM003,2025-05-09T16:39:21.432195,51.0,26.5,0.848
SM003,2025-05-09T17:39:21.432195,55.0,26.3,1.064
SM003,2025-05-09T18:39:21.432195,53.4,28.0,1.23
SM003,2025-05-09T19:39:21.432195,57.1,27.0,1.14
SM003,2025-05-09T20:39:21.432195,57.2,26.0,1.171
SM003,2025-05-09T21:39:21.432195,58.7,27.2,1.201
SM003,2025-05-09T22:39:21.432195,71.3,26.4,1.543
SM003,2025-05-09T23:39:21.432195,58.3,26.2,1.223
SM003,2025-05-10T00:39:21.432195,55.7,26.7,1.081
SM003,2025-05-10T01:39:21.432195,57.6,27.0,1.028
SM003,2025-05-10T02:39:21.432195,55.0,25.8,0.934
SM003,2025-05-10T03:39:21.432195,57.8,26.7,0.903
SM003,2025-05-10T04:39:21.432195,62.1,26.4,1.195
SM003,2025-05-10T05:39:21.432195,54.3,26.5,1.108
SM003,2025-05-10T06:39:21.432195,68.0,26.4,1.407
SM003,2025-05-10T07:39:21.432195,57.1,27.0,1.161
SM003,2025-05-10T08:39:21.432195,57.6,25.9,1.097
SM003,2025-05-10T09:39:21.432195,58.2,26.9,1.312
SM003,2025-05-10T10:39:21.432195,49.5,26.9,0.861
SM003,2025-05-10T11:39:21.432195,52.9,26.2,1.032
SM003,2025-05-10T12:39:21.432195,62.2,27.2,1.19
SM003,2025-05-10T13:39:21.432195,51.0,26.8,1.093
SM003,2025-05-10T14:39:21.432195,56.9,27.4,1.169
SM003,2025-05-10T15:39:21.432195,51.4,26.8,1.147
